Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Switzerland,Import,40900,Natural honey,1988, World,11757.9,6280020,Kg
Switzerland,Import,40900,Natural honey,1988,France,3326.95,830812,Kg
Switzerland,Import,40900,Natural honey,1988,Mexico,2652.17,2141380,Kg
Switzerland,Import,40900,Natural honey,1988,Germany,1484.39,600812,Kg
Switzerland,Import,40900,Natural honey,1988,Guatemala,762.76,677187,Kg
Switzerland,Import,40900,Natural honey,1988,China,459.37,351562,Kg
Switzerland,Import,40900,Natural honey,1988,Austria,386.67,61437,Kg
Switzerland,Import,40900,Natural honey,1988,New Zealand,308.02,123960,Kg
Switzerland,Import,40900,Natural honey,1988,Czechoslovakia,295.34,164140,Kg
Switzerland,Import,40900,Natural honey,1988,Italy,260.76,71777,Kg
Switzerland,Import,40900,Natural honey,1988,Cuba,197.36,145644,Kg
Switzerland,Import,40900,Natural honey,1988,Argentina,194.23,165980,Kg
Switzerland,Import,40900,Natural honey,1988,Chile,161.7,165300,Kg
Switzerland,Import,40900,Natural honey,1988,Canada,141.4,64644,Kg
Switzerland,Import,40900,Natural honey,1988,Australia,139.98,84312,Kg
Switzerland,Import,40900,Natural honey,1988,Romania,136.31,78250,Kg
Switzerland,Import,40900,Natural honey,1988,Uruguay,135.45,111328,Kg
Switzerland,Import,40900,Natural honey,1988,Spain,109.28,31046,Kg
Switzerland,Import,40900,Natural honey,1988,El Salvador,83.02,71351,Kg
Switzerland,Import,40900,Natural honey,1988,Brazil,76.19,37046,Kg
Switzerland,Import,40900,Natural honey,1988,Hungary,71.95,68863,Kg
Switzerland,Import,40900,Natural honey,1988,"Yugoslavia,FR(Serbia/Montenegr",62.85,17164,Kg
Switzerland,Import,40900,Natural honey,1988,Bulgaria,52.42,49039,Kg
Switzerland,Import,40900,Natural honey,1988,Dominican Republic,50.76,47472,Kg
Switzerland,Import,40900,Natural honey,1988,Poland,39.18,36078,Kg
Switzerland,Import,40900,Natural honey,1988,Soviet Union,38.03,34375,Kg
Switzerland,Import,40900,Natural honey,1988,Turkey,28.57,8625,Kg
Switzerland,Import,40900,Natural honey,1988,Israel,22.97,8625,Kg
Switzerland,Import,40900,Natural honey,1988,Honduras,17.07,12625,Kg
Switzerland,Import,40900,Natural honey,1988,United States,16.15,8437,Kg
Switzerland,Import,40900,Natural honey,1988,United Kingdom,14.33,2312,Kg
Switzerland,Import,40900,Natural honey,1988,Belgium-Luxembourg,13.66,4000,Kg
Switzerland,Import,40900,Natural honey,1988,Greece,10.04,1437,Kg
Switzerland,Import,40900,Natural honey,1988,Netherlands,5.08,2000,Kg
Switzerland,Import,40900,Natural honey,1988,Portugal,1.99,347,Kg
Switzerland,Import,40900,Natural honey,1988,South Africa,1.21,597,Kg
Switzerland,Import,40900,Natural honey,1988,Unspecified,0.32,61,Kg
Switzerland,Import,40900,Natural honey,1989, World,10332.79,6122350,Kg
Switzerland,Import,40900,Natural honey,1989,Mexico,3050.44,2638690,Kg
Switzerland,Import,40900,Natural honey,1989,France,2520.68,671250,Kg
Switzerland,Import,40900,Natural honey,1989,Germany,1168.09,586250,Kg
Switzerland,Import,40900,Natural honey,1989,Guatemala,392.86,318875,Kg
Switzerland,Import,40900,Natural honey,1989,Austria,358.27,56488,Kg
Switzerland,Import,40900,Natural honey,1989,Czechoslovakia,338.29,195394,Kg
Switzerland,Import,40900,Natural honey,1989,Australia,267.77,144960,Kg
Switzerland,Import,40900,Natural honey,1989,Uruguay,264.95,240566,Kg
Switzerland,Import,40900,Natural honey,1989,Italy,258.44,70503,Kg
Switzerland,Import,40900,Natural honey,1989,Romania,254.82,177636,Kg
Switzerland,Import,40900,Natural honey,1989,New Zealand,187.76,82511,Kg
Switzerland,Import,40900,Natural honey,1989,Argentina,140.29,159882,Kg
Switzerland,Import,40900,Natural honey,1989,China,137.67,110531,Kg
Switzerland,Import,40900,Natural honey,1989,"Yugoslavia,FR(Serbia/Montenegr",113.86,55441,Kg
Switzerland,Import,40900,Natural honey,1989,Spain,112.36,29320,Kg
Switzerland,Import,40900,Natural honey,1989,Chile,110.56,131445,Kg
Switzerland,Import,40900,Natural honey,1989,Hungary,97.9,76667,Kg
Switzerland,Import,40900,Natural honey,1989,Canada,97.4,41824,Kg
Switzerland,Import,40900,Natural honey,1989,Cuba,80.61,64480,Kg
Switzerland,Import,40900,Natural honey,1989,Dominican Republic,56.57,65894,Kg
Switzerland,Import,40900,Natural honey,1989,Brazil,44.43,29070,Kg
Switzerland,Import,40900,Natural honey,1989,Netherlands,42.5,19980,Kg
Switzerland,Import,40900,Natural honey,1989,United Kingdom,34.81,7562,Kg
Switzerland,Import,40900,Natural honey,1989,Bulgaria,34.09,39761,Kg
Switzerland,Import,40900,Natural honey,1989,Turkey,33.44,14437,Kg
Switzerland,Import,40900,Natural honey,1989,El Salvador,33.09,36605,Kg
Switzerland,Import,40900,Natural honey,1989,Israel,29.7,8812,Kg
Switzerland,Import,40900,Natural honey,1989,Poland,24.51,29488,Kg
Switzerland,Import,40900,Natural honey,1989,Belgium-Luxembourg,15.49,4437,Kg
Switzerland,Import,40900,Natural honey,1989,Greece,13.89,2625,Kg
Switzerland,Import,40900,Natural honey,1989,Ireland,7.03,1125,Kg
Switzerland,Import,40900,Natural honey,1989,Soviet Union,6.86,8937,Kg
Switzerland,Import,40900,Natural honey,1989,Portugal,2.69,777,Kg
Switzerland,Import,40900,Natural honey,1989,United States,0.61,121,Kg
Switzerland,Import,40900,Natural honey,1989,Unspecified,0.06,10,Kg
Switzerland,Import,40900,Natural honey,1990, World,11106.99,5884430,Kg
Switzerland,Import,40900,Natural honey,1990,Mexico,3509.48,2679380,Kg
Switzerland,Import,40900,Natural honey,1990,France,2481.43,585437,Kg
Switzerland,Import,40900,Natural honey,1990,Germany,1258.02,563312,Kg
Switzerland,Import,40900,Natural honey,1990,Austria,421.03,52605,Kg
Switzerland,Import,40900,Natural honey,1990,Italy,358.76,73066,Kg
Switzerland,Import,40900,Natural honey,1990,Uruguay,348.64,315875,Kg
Switzerland,Import,40900,Natural honey,1990,Argentina,316.35,285750,Kg
Switzerland,Import,40900,Natural honey,1990,Guatemala,271.58,219445,Kg
Switzerland,Import,40900,Natural honey,1990,"Yugoslavia,FR(Serbia/Montenegr",246.63,72976,Kg
Switzerland,Import,40900,Natural honey,1990,Czechoslovakia,222.18,105992,Kg
Switzerland,Import,40900,Natural honey,1990,Australia,221.61,102371,Kg
Switzerland,Import,40900,Natural honey,1990,Romania,201.06,157945,Kg
Switzerland,Import,40900,Natural honey,1990,Spain,193.25,46300,Kg
Switzerland,Import,40900,Natural honey,1990,New Zealand,183.57,65757,Kg
Switzerland,Import,40900,Natural honey,1990,Chile,180.45,168382,Kg
Switzerland,Import,40900,Natural honey,1990,Canada,139.34,77484,Kg
Switzerland,Import,40900,Natural honey,1990,Hungary,133.59,61847,Kg
Switzerland,Import,40900,Natural honey,1990,China,76.97,65929,Kg
Switzerland,Import,40900,Natural honey,1990,Poland,61.21,52718,Kg
Switzerland,Import,40900,Natural honey,1990,Cuba,58.18,51031,Kg
Switzerland,Import,40900,Natural honey,1990,Turkey,54.43,14375,Kg
Switzerland,Import,40900,Natural honey,1990,El Salvador,36.67,32398,Kg
Switzerland,Import,40900,Natural honey,1990,Greece,32.41,5187,Kg
Switzerland,Import,40900,Natural honey,1990,Israel,28.32,9125,Kg
Switzerland,Import,40900,Natural honey,1990,South Africa,21.22,6812,Kg
Switzerland,Import,40900,Natural honey,1990,Belgium-Luxembourg,16.99,4000,Kg
Switzerland,Import,40900,Natural honey,1990,United Kingdom,15.32,3312,Kg
Switzerland,Import,40900,Natural honey,1990,Netherlands,11.46,3437,Kg
Switzerland,Import,40900,Natural honey,1990,Portugal,4.7,1375,Kg
Switzerland,Import,40900,Natural honey,1990,United States,1.21,402,Kg
Switzerland,Import,40900,Natural honey,1990,Soviet Union,0.68,347,Kg
Switzerland,Import,40900,Natural honey,1990,Unspecified,0.29,59,Kg
Switzerland,Import,40900,Natural honey,1991, World,11955.79,6515530,Kg
Switzerland,Import,40900,Natural honey,1991,Mexico,3841.59,2894940,Kg
Switzerland,Import,40900,Natural honey,1991,France,2540.2,671500,Kg
Switzerland,Import,40900,Natural honey,1991,Germany,1602.85,693875,Kg
Switzerland,Import,40900,Natural honey,1991,Uruguay,497.97,408000,Kg
Switzerland,Import,40900,Natural honey,1991,Czechoslovakia,438.44,204398,Kg
Switzerland,Import,40900,Natural honey,1991,Argentina,377.86,332375,Kg
Switzerland,Import,40900,Natural honey,1991,Austria,374.36,48710,Kg
Switzerland,Import,40900,Natural honey,1991,Italy,278.57,58445,Kg
Switzerland,Import,40900,Natural honey,1991,Spain,236.35,63710,Kg
Switzerland,Import,40900,Natural honey,1991,Romania,236.06,188378,Kg
Switzerland,Import,40900,Natural honey,1991,Chile,225.36,215156,Kg
Switzerland,Import,40900,Natural honey,1991,Guatemala,224.86,190507,Kg
Switzerland,Import,40900,Natural honey,1991,"Yugoslavia,FR(Serbia/Montenegr",188.4,47417,Kg
Switzerland,Import,40900,Natural honey,1991,Australia,145.89,68675,Kg
Switzerland,Import,40900,Natural honey,1991,China,133.44,106011,Kg
Switzerland,Import,40900,Natural honey,1991,New Zealand,131.88,59761,Kg
Switzerland,Import,40900,Natural honey,1991,Cuba,118.33,98933,Kg
Switzerland,Import,40900,Natural honey,1991,Canada,96.81,53332,Kg
Switzerland,Import,40900,Natural honey,1991,Hungary,90.07,40367,Kg
Switzerland,Import,40900,Natural honey,1991,Greece,25.23,4125,Kg
Switzerland,Import,40900,Natural honey,1991,Belgium-Luxembourg,23.2,5062,Kg
Switzerland,Import,40900,Natural honey,1991,Israel,22.56,10687,Kg
Switzerland,Import,40900,Natural honey,1991,Turkey,22.45,5937,Kg
Switzerland,Import,40900,Natural honey,1991,United Kingdom,15.57,3625,Kg
Switzerland,Import,40900,Natural honey,1991,El Salvador,13.7,10875,Kg
Switzerland,Import,40900,Natural honey,1991,Poland,12.67,11187,Kg
Switzerland,Import,40900,Natural honey,1991,Netherlands,12.06,3375,Kg
Switzerland,Import,40900,Natural honey,1991,United States,9.75,5500,Kg
Switzerland,Import,40900,Natural honey,1991,Soviet Union,7.33,4625,Kg
Switzerland,Import,40900,Natural honey,1991,Colombia,5.46,4875,Kg
Switzerland,Import,40900,Natural honey,1991,Portugal,4.62,824,Kg
Switzerland,Import,40900,Natural honey,1991,Pakistan,1.1,109,Kg
Switzerland,Import,40900,Natural honey,1991,Unspecified,0.79,236,Kg
Switzerland,Import,40900,Natural honey,1992, World,10650.17,5461280,Kg
Switzerland,Import,40900,Natural honey,1992,Mexico,3538.8,2529810,Kg
Switzerland,Import,40900,Natural honey,1992,France,2495.6,637000,Kg
Switzerland,Import,40900,Natural honey,1992,Germany,1599.34,629375,Kg
Switzerland,Import,40900,Natural honey,1992,Argentina,445.51,366812,Kg
Switzerland,Import,40900,Natural honey,1992,Austria,381.79,57062,Kg
Switzerland,Import,40900,Natural honey,1992,Italy,349.14,78046,Kg
Switzerland,Import,40900,Natural honey,1992,Uruguay,333.11,271000,Kg
Switzerland,Import,40900,Natural honey,1992,Guatemala,282.53,224359,Kg
Switzerland,Import,40900,Natural honey,1992,China,174.85,137339,Kg
Switzerland,Import,40900,Natural honey,1992,Romania,127.47,102546,Kg
Switzerland,Import,40900,Natural honey,1992,Canada,114.01,66371,Kg
Switzerland,Import,40900,Natural honey,1992,Czechoslovakia,113.97,36859,Kg
Switzerland,Import,40900,Natural honey,1992,Spain,83.94,20761,Kg
Switzerland,Import,40900,Natural honey,1992,Slovenia,83.32,24164,Kg
Switzerland,Import,40900,Natural honey,1992,Chile,78.77,64453,Kg
Switzerland,Import,40900,Natural honey,1992,Australia,75.39,33468,Kg
Switzerland,Import,40900,Natural honey,1992,New Zealand,68.36,29964,Kg
Switzerland,Import,40900,Natural honey,1992,Hungary,68.21,35441,Kg
Switzerland,Import,40900,Natural honey,1992,Cuba,42.63,49546,Kg
Switzerland,Import,40900,Natural honey,1992,Bulgaria,27,7687,Kg
Switzerland,Import,40900,Natural honey,1992,El Salvador,25.44,18332,Kg
Switzerland,Import,40900,Natural honey,1992,Greece,18.27,3750,Kg
Switzerland,Import,40900,Natural honey,1992,United States,17.74,10375,Kg
Switzerland,Import,40900,Natural honey,1992,Belgium-Luxembourg,17.62,3937,Kg
Switzerland,Import,40900,Natural honey,1992,Turkey,16.02,3437,Kg
Switzerland,Import,40900,Natural honey,1992,"Serbia, FR(Serbia/Montenegro)",11.5,3312,Kg
Switzerland,Import,40900,Natural honey,1992,Brazil,10.91,6875,Kg
Switzerland,Import,40900,Natural honey,1992,"Other Asia, nes",9.38,74,Kg
Switzerland,Import,40900,Natural honey,1992,South Africa,8.76,3125,Kg
Switzerland,Import,40900,Natural honey,1992,Netherlands,8.74,2187,Kg
Switzerland,Import,40900,Natural honey,1992,United Kingdom,8.04,1437,Kg
Switzerland,Import,40900,Natural honey,1992,Sweden,5.16,953,Kg
Switzerland,Import,40900,Natural honey,1992,Ireland,3.09,398,Kg
Switzerland,Import,40900,Natural honey,1992,Pakistan,3,476,Kg
Switzerland,Import,40900,Natural honey,1992,Portugal,2.65,519,Kg
Switzerland,Import,40900,Natural honey,1992,Unspecified,0.13,29,Kg
Switzerland,Import,40900,Natural honey,1993, World,10625.17,5645870,Kg
Switzerland,Import,40900,Natural honey,1993,Mexico,3311.68,2419000,Kg
Switzerland,Import,40900,Natural honey,1993,Germany,2271.27,1014130,Kg
Switzerland,Import,40900,Natural honey,1993,France,2093.83,584500,Kg
Switzerland,Import,40900,Natural honey,1993,Austria,456.48,87917,Kg
Switzerland,Import,40900,Natural honey,1993,Argentina,368.46,309687,Kg
Switzerland,Import,40900,Natural honey,1993,Italy,216.24,68992,Kg
Switzerland,Import,40900,Natural honey,1993,Uruguay,208.93,180695,Kg
Switzerland,Import,40900,Natural honey,1993,Slovenia,190.36,57855,Kg
Switzerland,Import,40900,Natural honey,1993,China,171.14,145886,Kg
Switzerland,Import,40900,Natural honey,1993,Guatemala,155.89,121492,Kg
Switzerland,Import,40900,Natural honey,1993,Slovak Republic,131.26,41339,Kg
Switzerland,Import,40900,Natural honey,1993,Hungary,126.38,81332,Kg
Switzerland,Import,40900,Natural honey,1993,Canada,124.08,70625,Kg
Switzerland,Import,40900,Natural honey,1993,New Zealand,121.83,51359,Kg
Switzerland,Import,40900,Natural honey,1993,Romania,97.73,81601,Kg
Switzerland,Import,40900,Natural honey,1993,Cuba,80.57,91847,Kg
Switzerland,Import,40900,Natural honey,1993,Chile,80.17,68414,Kg
Switzerland,Import,40900,Natural honey,1993,Belgium-Luxembourg,74.92,13750,Kg
Switzerland,Import,40900,Natural honey,1993,Brazil,72.19,49000,Kg
Switzerland,Import,40900,Natural honey,1993,Australia,64.4,31339,Kg
Switzerland,Import,40900,Natural honey,1993,Spain,40.71,9187,Kg
Switzerland,Import,40900,Natural honey,1993,Czech Republic,32.81,18761,Kg
Switzerland,Import,40900,Natural honey,1993,Turkey,29.85,10875,Kg
Switzerland,Import,40900,Natural honey,1993,United Kingdom,26.88,11187,Kg
Switzerland,Import,40900,Natural honey,1993,Israel,22.95,7062,Kg
Switzerland,Import,40900,Natural honey,1993,United States,17.13,10187,Kg
Switzerland,Import,40900,Natural honey,1993,Greece,14.86,2375,Kg
Switzerland,Import,40900,Natural honey,1993,South Africa,8.5,2375,Kg
Switzerland,Import,40900,Natural honey,1993,Portugal,6.11,1062,Kg
Switzerland,Import,40900,Natural honey,1993,Netherlands,4.09,1437,Kg
Switzerland,Import,40900,Natural honey,1993,Pakistan,2.84,394,Kg
Switzerland,Import,40900,Natural honey,1993,Unspecified,0.61,215,Kg
Switzerland,Import,40900,Natural honey,1994, World,10966.25,5384720,Kg
Switzerland,Import,40900,Natural honey,1994,Mexico,3370.93,2203690,Kg
Switzerland,Import,40900,Natural honey,1994,France,2644.18,679375,Kg
Switzerland,Import,40900,Natural honey,1994,Germany,2120.65,958187,Kg
Switzerland,Import,40900,Natural honey,1994,Austria,423.27,77882,Kg
Switzerland,Import,40900,Natural honey,1994,Argentina,316.05,254730,Kg
Switzerland,Import,40900,Natural honey,1994,Italy,261.58,88437,Kg
Switzerland,Import,40900,Natural honey,1994,Uruguay,228.38,174683,Kg
Switzerland,Import,40900,Natural honey,1994,Slovenia,220.69,59242,Kg
Switzerland,Import,40900,Natural honey,1994,Chile,218.82,180109,Kg
Switzerland,Import,40900,Natural honey,1994,Romania,168.14,133355,Kg
Switzerland,Import,40900,Natural honey,1994,Guatemala,162.57,114625,Kg
Switzerland,Import,40900,Natural honey,1994,Canada,142.81,76269,Kg
Switzerland,Import,40900,Natural honey,1994,China,99.69,86960,Kg
Switzerland,Import,40900,Natural honey,1994,Hungary,83.66,53558,Kg
Switzerland,Import,40900,Natural honey,1994,New Zealand,68.28,29746,Kg
Switzerland,Import,40900,Natural honey,1994,Czech Republic,65.59,36398,Kg
Switzerland,Import,40900,Natural honey,1994,Cuba,59.33,54011,Kg
Switzerland,Import,40900,Natural honey,1994,Slovak Republic,51.27,15062,Kg
Switzerland,Import,40900,Natural honey,1994,Israel,41.89,16148,Kg
Switzerland,Import,40900,Natural honey,1994,Turkey,41.74,22839,Kg
Switzerland,Import,40900,Natural honey,1994,United States,40.61,21453,Kg
Switzerland,Import,40900,Natural honey,1994,Belgium-Luxembourg,31.34,7625,Kg
Switzerland,Import,40900,Natural honey,1994,Spain,27.54,6312,Kg
Switzerland,Import,40900,Natural honey,1994,Greece,26.18,4125,Kg
Switzerland,Import,40900,Natural honey,1994,Australia,21.68,15562,Kg
Switzerland,Import,40900,Natural honey,1994,Brazil,16.94,11375,Kg
Switzerland,Import,40900,Natural honey,1994,United Kingdom,5.7,1375,Kg
